,0,1,2,3
"Art. 5º A inserção e o recebimento de informações bancárias, por intermédio do SIMBA, serão efetuadas por magistrados ou servidores cadastrados no sistema, mediante login e senha, de uso pessoal e intransferível.   ",Sim,Resolução nº 140/2014 - CSJT,CSJT,Secretaria de Tecnologia da Informação e Comunicação
"Art. 5º A inserção e o recebimento de informações bancárias, por intermédio do SIMBA, serão efetuadas por magistrados ou servidores cadastrados no sistema, mediante login e senha, de uso pessoal e intransferível.  
Parágrafo único. O acesso ao SIMBA dar-se-á exclusivamente por meio do portal do Conselho Superior da Justiça do Trabalho. ",Não é item de conformidade,Resolução nº 140/2014 - CSJT,CSJT,Secretaria de Tecnologia da Informação e Comunicação
"Art. 6º Em razão de o acesso ao SIMBA ser centralizado, a gestão do banco de dados será efetuada pelo Tribunal Superior do Trabalho, ressaltando-se que referida gestão é restrita à infraestrutura do sistema, não implicando o acesso ao conteúdo dos documentos objeto da pesquisa.  ",Não é item de conformidade,Resolução nº 140/2014 - CSJT,CSJT,Secretaria de Tecnologia da Informação e Comunicação
"Art. 7º Os Tribunais Regionais do Trabalho deverão regulamentar, em até 120 (cento e vinte) dias, os critérios para a operacionalização local do SIMBA.   ",Sim,Resolução nº 140/2014 - CSJT,CSJT,Secretaria de Tecnologia da Informação e Comunicação
"Art. 7º Os Tribunais Regionais do Trabalho deverão regulamentar, em até 120 (cento e vinte) dias, os critérios para a operacionalização local do SIMBA.   
Parágrafo único. Os Tribunais que já possuem normatização sobre o tema deverão promover a respectiva adequação à presente Resolução.  ",Não é item de conformidade,Resolução nº 140/2014 - CSJT,CSJT,Secretaria de Tecnologia da Informação e Comunicação
Art. 9º A Regulamentação a ser expedida pelos Tribunais Regionais observará os ditames da Lei 12.527/2011.   ,Não é item de conformidade,Resolução nº 140/2014 - CSJT,CSJT,Secretaria de Tecnologia da Informação e Comunicação
Art. 10. Esta Resolução entrará em vigor na data de sua publicação ,Não é item de conformidade,Resolução nº 140/2014 - CSJT,CSJT,Secretaria de Tecnologia da Informação e Comunicação
"  Art. 1º A partir de 31 de dezembro de 2012, os servidores e empregados públicos cedidos aos Tribunais Regionais do Trabalho, nos termos do art. 93 da Lei nº 8.112/90, investidos em função comissionada, perceberão a remuneração do seu cargo efetivo ou emprego permanente acrescida do valor da função comissionada constante do Anexo VIII da Lei nº 11.416/2006.  ",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"  Art. 2º Os Tribunais Regionais do Trabalho arcarão com o ônus da remuneração e dos encargos sociais definidos em lei dos servidores e empregados cedidos:
I - de órgãos ou entidades de outros entes federativos, quando as regras destes assim determinarem; (Redação dada pela Resolução n. 219/CSJT, de 23 de março de 2018)
II - de empresas públicas e sociedades de economia mista que não percebam recursos financeiros do Tesouro Nacional para o custeio total ou parcial da folha de pagamento de pessoal.

(...)",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"Art. 2º Os Tribunais Regionais do Trabalho arcarão com o ônus da remuneração e dos encargos sociais definidos em lei dos servidores e empregados cedidos:
(...)

§ 1º Os Tribunais Regionais do Trabalho poderão, quanto aos servidores cedidos dos órgãos e entidades de que trata o inciso I, efetuar o reembolso das despesas ao órgão cedente ou proceder ao pagamento diretamente em folha, deduzidos os descontos legais.

(...)",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"Art. 2º Os Tribunais Regionais do Trabalho arcarão com o ônus da remuneração e dos encargos sociais definidos em lei dos servidores e empregados cedidos:
(...)

§ 2º Na hipótese de empregados cedidos das entidades de que trata o inciso II, a remuneração será paga pela entidade cedente, devendo o Tribunal Regional do Trabalho efetuar o reembolso no mês subsequente.  ",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"  Art. 3º Para fins de reembolso, o órgão ou entidade cedente apresentará mensalmente planilha constando o valor dispendido, discriminado por parcela e servidor, acompanhada da comprovação de pagamento, devendo o Tribunal efetuar o reembolso no mês subsequente.  ",Sim,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"  Art. 4º Em caso de opção do Tribunal pelo pagamento direto na folha, o servidor deverá apresentar ao Tribunal certidão do órgão cedente contendo todos os valores a serem pagos, discriminados por parcela, inclusive as consignações em folha, atualizando-a sempre que houver alteração.  ",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"  Art. 4º Em caso de opção do Tribunal pelo pagamento direto na folha, o servidor deverá apresentar ao Tribunal certidão do órgão cedente contendo todos os valores a serem pagos, discriminados por parcela, inclusive as consignações em folha, atualizando-a sempre que houver alteração.

§ 1º Na hipótese de que trata o caput, os Tribunais Regionais do Trabalho providenciarão o recolhimento dos encargos sociais diretamente aos órgãos competentes, aos quais os servidores cedidos encontram-se vinculados. 
(...)",Sim,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"  Art. 4º Em caso de opção do Tribunal pelo pagamento direto na folha, o servidor deverá apresentar ao Tribunal certidão do órgão cedente contendo todos os valores a serem pagos, discriminados por parcela, inclusive as consignações em folha, atualizando-a sempre que houver alteração. 
(...)

 § 2º O órgão cedente deverá concordar com essa opção, no ato da cessão ou de sua renovação, interrompendo de imediato o pagamento por ele efetuado.  ",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"  Art. 5º Os Tribunais Regionais do Trabalho deverão adotar as providências necessárias ao retorno do servidor ao órgão de origem, quando da não apresentação dos documentos de que tratam os artigos 3º e 4º, após notificação ao servidor e ao órgão cedente.  ",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"  Art. 6º As despesas decorrentes da remuneração e demais vantagens dos servidores e empregados cedidos deverão ocorrer, exclusivamente, no elemento de despesa 96, observando-se o Grupo de Natureza de Despesa (GND), segundo cada despesa (1 – Pessoal ou 3 - Outras Despesas Correntes).  ",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
  Art. 7° Os casos omissos serão resolvidos pela Presidência do Tribunal Regional do Trabalho cessionário.  ,Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"  Art. 8° Revoga-se a Resolução CSJT Nº 126, de 2 de maio de 2013  ",Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
  Art. 7° Esta Resolução entra em vigor na data da sua publicação.  ,Não é item de conformidade,Resolução nº 143/2014 - CSJT,CSJT,Secretaria de Gestão de Pessoas
"Art. 1º É instituído o Sistema de Gestão Estratégica da Justiça do Trabalho – SIGEST no âmbito da Justiça do Trabalho de 1º e 2º graus, com vistas a auxiliar a implantação e a gestão da estratégia do Conselho Superior da Justiça do Trabalho e dos Tribunais Regionais do Trabalho. 
§1° O SIGEST consiste em ferramenta tecnológica para a medição, monitoramento e análise das estratégias definidas pelo Conselho Superior da Justiça do Trabalho e pelos Tribunais Regionais do Trabalho.
§ 2° O acompanhamento da execução da gestão estratégica do Conselho Superior da Justiça do Trabalho e dos Tribunais Regionais do Trabalho será realizada exclusivamente por meio do SIGEST, nos termos desta Resolução.",Não é item de conformidade,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 2° A utilização do SIGEST pelo CSJT e pelos órgãos da Justiça do Trabalho de 1° e 2° graus objetiva:
I – proporcionar o alinhamento estratégico da Justiça do Trabalho mediante o acompanhamento dos indicadores estratégicos do Conselho Superior da Justiça do Trabalho e dos Tribunais Regionais do Trabalho, visando à melhoria dos processos de trabalho e à superação dos desafios descritos na estratégia;
II – propiciar a gestão da execução do plano estratégico institucional e do plano estratégico de tecnologia da informação – PETI-JT;
III – dotar o Conselho Superior da Justiça do Trabalho e os Tribunais Regionais do Trabalho de infraestrutura tecnológica de suporte à execução dos respectivos planos estratégicos;
IV - facilitar o entendimento e a realização do desdobramento da estratégia, em perspectivas, temas, objetivos, indicadores e metas;
V – assegurar a transparência da gestão pública do Conselho Superior da Justiça do Trabalho e dos Tribunais Regionais do Trabalho.",Não é item de conformidade,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º O Conselho Superior da Justiça do Trabalho e os Tribunais Regionais do Trabalho deverão inserir no SIGEST os seguintes dados:
I – os indicadores nacionais e os indicadores da Justiça do Trabalho;
II – os índices de cumprimento das metas nacionais;
III – os indicadores e as metas específicos do CSJT e de cada TRT;
IV – os planos de ação/projetos do Conselho Superior da Justiça do Trabalho e dos Tribunais Regionais do Trabalho.
§ 1° Em caso de inviabilidade de inserção de todos os indicadores previstos no inciso I, deverão ser lançados no SIGEST, no mínimo, os dados previstos nos anexos desta Resolução.
§ 2° Os planos táticos e operacionais das unidades judiciárias e administrativas dos Tribunais Regionais do Trabalho, a critério das respectivas Presidências, poderão ser inseridos no SIGEST.",Sim,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 4º As sugestões dos Tribunais Regionais do Trabalho de melhorias no SIGEST deverão ser encaminhadas ao Conselho Superior da Justiça do Trabalho, a quem compete analisar as propostas e, caso aprovadas, implementar novas funcionalidades, mantendo a padronização do sistema.",Não é item de conformidade,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 5º O Conselho Superior da Justiça do Trabalho atuará como órgão gestor do SIGEST, competindo:
I - à Coordenadoria de Gestão Estratégica gerenciar o planejamento estratégico do Conselho Superior da Justiça do Trabalho e da Justiça do Trabalho de 1° e 2° graus;
II - à Coordenadoria de Tecnologia da Informação e Comunicação gerenciar o Plano Estratégico de Tecnologia da Informação da Justiça do Trabalho – PETI-JT.
§ 1º As áreas de planejamento e gestão estratégica e de tecnologia da informação dos Tribunais Regionais do Trabalho atuarão como gestoras do processo de planejamento estratégico institucional e de tecnologia da informação do órgão, conforme suas competências.
§ 2º Compete às áreas referidas no § 1º o monitoramento dos resultados apresentados e da qualidade dos dados inseridos no SIGEST pelas unidades detentoras das informações.  ",Sim,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
" Art. 6° O gerenciamento dos planos estratégicos constantes no SIGEST ocorrerá por meio da metodologia do Balanced Scorecard – BSC, conforme as orientações previstas na Resolução nº 70 do Conselho Nacional de Justiça.",Sim,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 7º O SIGEST disponibilizará categorias de perfis, nas quais serão cadastrados os usuários do sistema pelas unidades gestoras dos planos estratégicos dos órgãos.",Não é item de conformidade,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
" Art. 8º O Conselho Superior da Justiça do Trabalho e os Tribunais Regionais do Trabalho adotarão medidas no sentido de fomentar a utilização do SIGEST para a realização da gestão estratégica, como fonte de informações e suporte às decisões estratégicas do órgão.",Não,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 9º A Presidência do Conselho Superior da Justiça do Trabalho fica autorizada a atualizar periodicamente os anexos desta Resolução, de modo a adequá-los às alterações fáticas supervenientes.",Não é item de conformidade,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
 Art. 10. Esta Resolução entra em vigor na data de sua publicação.,Não é item de conformidade,Resolução nº 122/2013 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 1º Os congressos, seminários, simpósios, encontros jurídicos e culturais e eventos similares realizados, promovidos ou apoiados pelos Conselhos da Justiça, Tribunais submetidos à fiscalização do Conselho Nacional de Justiça e Escolas Oficiais da Magistratura, estão subordinados aos princípios de legalidade, impessoalidade, moralidade, publicidade e eficiência, de forma que o conteúdo do evento, sua carga horária, a origem das receitas e o montante das despesas devem ser expostos de forma prévia e transparente. ",Sim,Resolução nº 170/2013 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 2º Os congressos, seminários, simpósios, encontros jurídicos e culturais e eventos similares, quando promovidos por Tribunais, Conselhos de Justiça e Escolas Oficiais da Magistratura, com participação de magistrados, podem contar com subvenção de entidades privadas com fins lucrativos, desde que explicitado o montante do subsídio e que seja parcial, até o limite de 30% dos gastos totais.",Não é item de conformidade,Resolução nº 170/2013 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 3º A documentação relativa aos congressos, seminários, simpósios, encontros jurídicos e culturais e eventos similares, quando realizados por órgãos da justiça submetidos ao Conselho Nacional de Justiça, inclusive as Escolas Oficiais da Magistratura, ficará à disposição do CNJ para controle, bem como de qualquer interessado.",Não,Resolução nº 170/2013 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 4º A participação de magistrados em encontros jurídicos ou culturais, quando promovidos ou subvencionados por entidades privadas com fins lucrativos, e com transporte e hospedagem subsidiados por essas entidades, somente poderá se dar na condição de palestrante, conferencista, presidente de mesa, moderador, debatedor ou organizador.",Não é item de conformidade,Resolução nº 170/2013 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 4º A participação de magistrados em encontros jurídicos ou culturais, quando promovidos ou subvencionados por entidades privadas com fins lucrativos, e com transporte e hospedagem subsidiados por essas entidades, somente poderá se dar na condição de palestrante, conferencista, presidente de mesa, moderador, debatedor ou organizador.

Parágrafo único. A restrição não se aplica aos eventos promovidos e custeados com recursos exclusivos das associações de magistrados.",Não,Resolução nº 170/2013 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 5º Ao magistrado é vedado receber, a qualquer título ou pretexto, prêmios, auxílios ou contribuições de pessoas físicas, entidades públicas ou privadas, ressalvadas as exceções previstas em lei.",Não é item de conformidade,Resolução nº 170/2013 - CNJ,CNJ,Secretaria Geral da Presidência
Art. 6º Esta Resolução entrará em vigor 60 (sessenta) dias após a sua publicação em sessão de julgamento pelo plenário do Conselho Nacional de Justiça.,Não é item de conformidade,Resolução nº 170/2013 - CNJ,CNJ,Secretaria Geral da Presidência
"Art. 1º Os editais de licitação visando à contratação de empresas para a prestação de serviços continuados e terceirizados, no âmbito dos Órgãos da Justiça do Trabalho, conterão cláusula prevendo a exigência de que, no mínimo, 10% (dez por cento) das vagas previstas no respectivo contrato sejam preenchidas por trabalhadores afrodescendentes, durante toda a execução contratual.  ",Sim,Resolução nº 131/2013 - CSJT,CSJT,Diretoria Geral
"Art. 1º Os editais de licitação visando à contratação de empresas para a prestação de serviços continuados e terceirizados, no âmbito dos Órgãos da Justiça do Trabalho, conterão cláusula prevendo a exigência de que, no mínimo, 10% (dez por cento) das vagas previstas no respectivo contrato sejam preenchidas por trabalhadores afrodescendentes, durante toda a execução contratual. 

§ 1º A exigência contida no caput aplica-se às hipóteses de dispensa ou inexigibilidade de licitação para o mesmo objeto.  ",Sim,Resolução nº 131/2013 - CSJT,CSJT,Diretoria Geral
"Art. 1º Os editais de licitação visando à contratação de empresas para a prestação de serviços continuados e terceirizados, no âmbito dos Órgãos da Justiça do Trabalho, conterão cláusula prevendo a exigência de que, no mínimo, 10% (dez por cento) das vagas previstas no respectivo contrato sejam preenchidas por trabalhadores afrodescendentes, durante toda a execução contratual. 

§ 2º A norma contida neste artigo aplica-se aos contratos com mais de 10 (dez) trabalhadores vinculados.  ",Sim,Resolução nº 131/2013 - CSJT,CSJT,Diretoria Geral
Art. 2º Esta Resolução entra em vigor na data de sua publicação.  ,Não é item de conformidade,Resolução nº 131/2013 - CSJT,CSJT,Diretoria Geral
"Art. 1º Esta Resolução estabelece as diretrizes básicas para a implantação do modelo de Gestão de Projetos, e a criação dos escritórios de projetos no âmbito dos órgãos da Justiça do Trabalho de primeiro e segundo graus",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 1º Esta Resolução estabelece as diretrizes básicas para a implantação do modelo de Gestão de Projetos, e a criação dos escritórios de projetos no âmbito dos órgãos da Justiça do Trabalho de primeiro e segundo graus.",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 2º São definições técnicas utilizadas nesta Resolução:
I - Projeto: esforço temporário empreendido para criar um produto, serviço ou resultado exclusivo, e que se diferencia de operações continuadas, repetitivas ou de rotina;
II – Projeto Estratégico: projeto alinhado ao Planejamento Estratégico do órgão, cujos resultados almejados promovam avanço substancial na consecução dos objetivos da instituição;
III – Programa: grupo de projetos e ações inter-relacionados gerenciados de maneira coordenada para o controle e a obtenção de resultados que não seriam alcançados se gerenciados individualmente;
IV – Carteira de Projetos (Portfólio): conjunto sistematizado de projetos, programas e ações, agrupados com o propósito de facilitar e tornar mais eficiente o seu gerenciamento;
V – Gestão de Projetos: aplicação de conhecimentos, habilidades, ferramentas e técnicas às atividades do projeto, a fim de atender a seus objetivos, compatibilizando as restrições de escopo, tempo, recursos e qualidade;
VI – Gerente de Projeto: servidor responsável pela gestão do projeto, com dedicação exclusiva ou em tempo parcial;
VII – Demandante: magistrado, comitê, comissão ou titular de unidade responsável pela propositura de projeto;
VIII – Patrocinador: magistrado, comitê, comissão ou titular de unidade responsável pelo fornecimento de apoio institucional para o desenvolvimento do projeto;
IX - Equipe de Projeto: grupo de colaboradores (magistrados, servidores, terceirizados, estagiários) responsável pela execução das atividades do projeto, com dedicação exclusiva ou em tempo parcial;
X – Parte Interessada (Stakeholder): magistrado, servidor, comitê, comissão, unidade, jurisdicionado, fornecedor, organização ou instituição que tenham interesse direto no projeto ou que sejam por ele impactados.
XI – Fornecedor: pessoa física ou jurídica contratada pelo órgão para atuar no desenvolvimento de projeto;
XII – Coordenador do Escritório de Projeto – coordena as atividades do Escritório de Projetos e é o ponto focal para o recebimento das proposituras de projetos;
XIII – Representante do Escritório de Projeto: servidor lotado no Escritório de Projetos, alocado a projetos com a incumbência de fornecer suporte, treinamento e tutoria ao gerente e à equipe de projeto quanto à metodologia e melhores práticas de gestão de projeto.  ",Não é item de conformidade,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

I – implementar a política de projeto definida pelo órgão e auxiliar a Administração em sua revisão quando necessário;
II - fomentar a cultura de gestão de projetos no órgão e promover sua melhoria contínua;
III – desenvolver metodologia para classificação, seleção, aprovação, priorização e balanceamento de projetos, submetendo-a à Administração para análise e aprovação;
IV – auxiliar a Administração, comissão, comitê ou coordenação estratégica, quando existente, na classificação, seleção, aprovação, priorização e balanceamento de projetos;
V – coordenar programas e gerenciar a carteira de projetos do órgão;
VI – gerenciar o fluxo de aprovação de projetos;
VII – auditar projetos, desde as fases iniciais, para o controle dos resultados;
VIII – solicitar informações e ações dos gerentes de projetos visando ao controle de resultados;
IX – zelar para que as partes interessadas recebam informações sobre os projetos, segundo os planos de gerenciamento das comunicações;
X - prestar às unidades e aos gerentes consultoria interna na gestão de projetos;
XI – definir para o órgão metodologia de gestão de projetos fundamentada em conhecimento técnico consagrado, revisá-la oportunamente com vistas à evolução do grau de maturidade e zelar por sua aplicação;
XII – administrar o ambiente informatizado de gerenciamento de projetos, excluídas as atribuições de competência da área de infraestrutura tecnológica;
XIII – propor à Administração a normatização sobre procedimentos, métodos, padrões, métricas e outros assuntos correlatos concernentes a gestão de projetos, programas e carteiras de projetos, os quais devem ser observados pelos gerentes e equipe de projetos, patrocinadores e demandantes;
XIV – gerenciar o banco de lições aprendidas com a gestão de projetos e fomentar sua consulta;
XV – consolidar os resultados dos projetos e reportar a execução do Portfólio;
XVI - coordenar conjuntamente com as áreas de gestão de pessoas ou recursos humanos cursos de gestão de projetos para servidores, inclusive quanto aos temas de comunicação e negociação;
XVII – realizar intercâmbio com outros órgãos ou organizações visando ao amadurecimento na área de gestão de projetos, programas e carteiras de projetos.",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
II - fomentar a cultura de gestão de projetos no órgão e promover sua melhoria contínua;
(...)",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
III – desenvolver metodologia para classificação, seleção, aprovação, priorização e balanceamento de projetos, submetendo-a à Administração para análise e aprovação;
(...)",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
IV – auxiliar a Administração, comissão, comitê ou coordenação estratégica, quando existente, na classificação, seleção, aprovação, priorização e balanceamento de projetos;
(...)",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
V – coordenar programas e gerenciar a carteira de projetos do órgão;
(...)",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
VI – gerenciar o fluxo de aprovação de projetos;
(...)",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
VII – auditar projetos, desde as fases iniciais, para o controle dos resultados;
(...)",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
VIII – solicitar informações e ações dos gerentes de projetos visando ao controle de resultados;
(...)",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
IX – zelar para que as partes interessadas recebam informações sobre os projetos, segundo os planos de gerenciamento das comunicações;
(...)",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
X - prestar às unidades e aos gerentes consultoria interna na gestão de projetos;
(...)",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
XI – definir para o órgão metodologia de gestão de projetos fundamentada em conhecimento técnico consagrado, revisá-la oportunamente com vistas à evolução do grau de maturidade e zelar por sua aplicação;
(...)",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
XII – administrar o ambiente informatizado de gerenciamento de projetos, excluídas as atribuições de competência da área de infraestrutura tecnológica;
(...)",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
XIII – propor à Administração a normatização sobre procedimentos, métodos, padrões, métricas e outros assuntos correlatos concernentes a gestão de projetos, programas e carteiras de projetos, os quais devem ser observados pelos gerentes e equipe de projetos, patrocinadores e demandantes;
(...)",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
XIV– gerenciar o banco de lições aprendidas com a gestão de projetos e fomentar sua consulta;
(...)",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
XV– consolidar os resultados dos projetos e reportar a execução do Portfólio; 
(...)",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
XVI– coordenar conjuntamente com as áreas de gestão de pessoas ou recursos humanos cursos de gestão de projetos para servidores, inclusive quanto aos temas de comunicação e negociação; 
(...)",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 3º São atribuições dos escritórios de projetos:

(...)
XVII– realizar intercâmbio com outros órgãos ou organizações visando ao amadurecimento na área de gestão de projetos, programas e carteiras de projetos. 
(...)",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 4º Todo Escritório de Projetos deverá ter um coordenador que responde pelo Escritório à Administração. São atribuições do Coordenador do Escritório de Projetos:
I – coordenar e responsabilizar-se pelas atividades do Escritório de Projetos;
II—receber as proposituras de projeto, em formulário específico, e organizá-las para apreciação da Administração, comissão, comitê ou coordenação estratégica;
III – alocar os Representantes do Escritório de Projetos aos projetos, apoiando-os no desenvolvimento das suas atividades;
IV – autorizar, em conjunto com a Administração, o início dos projetos;
V – responsabilizar-se pela comunicação entre o Escritório de Projetos e a Administração.
VI – dar suporte ao gerente do projeto em relação à metodologia e atividades de gestão, quando não houver Representante do Escritório de Projeto alocado;",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 5º. Todo projeto sob a gestão do Escritório de Projetos poderá ter um Representante do Escritório de Projetos, designado pelo Coordenador de Escritório de Projetos, a depender da necessidade, do escopo ou de sua importância institucional ou nacional, com as seguintes atribuições:
I – dar suporte ao Gerente do Projeto em relação à metodologia e atividades de gestão;
II – acompanhar a evolução do projeto;
III - tomar medidas em relação à gestão do projeto, quando necessárias, para correção de projetos que apontem tendência de não atingimento de seus objetivos dentro do prazo, custo, escopo e qualidade estabelecidos;
IV – atuar como mediador, caso necessário, entre a Equipe de Projetos, Partes Interessadas e Patrocinador em situações em que não se consegue acordo;
V – consolidar os resultados dos projetos e reportar ao Escritório de Projetos;
VI - participar das discussões das solicitações de mudança, quando solicitado;

Parágrafo único – Os Representantes do Escritório de Projetos serão lotados no Escritório de Projetos.",Não é item de conformidade,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 6º. Todo projeto sob a gestão ou acompanhamento do Escritório de Projetos terá um gerente designado, com as seguintes atribuições:
I – obedecer ao uso da metodologia e dos padrões e métricas definidos pelo Escritório de Projetos;
II – zelar pelo bom gerenciamento dos projetos e dos recursos alocados, bem como pelo cumprimento do escopo, cronograma, custos e qualidade e a aplicação da metodologia e dos padrões e métricas estabelecidos pelo Escritório de Projetos;
III – manter atualizados os registros dos projetos; IV - coordenar os membros da equipe;
V – prestar informações do projeto ao Representante do Escritório de Projetos, e às partes interessadas (stakeholders), segundo o plano de gerenciamento da comunicação;
VI – reportar-se ao Representante do Escritório de Projetos, quanto aos assuntos atinentes à gestão do projeto;
VII – responder pelo projeto, juntamente com o Representante e o Coordenador do Escritório de Projetos, perante a Administração do órgão;
VIII – zelar pelo cumprimento do plano de comunicação do projeto;
IX – iniciar, após autorização do Coordenador do Escritório de Projetos, e encerrar os projetos, assim como registrar as lições aprendidas. 
Parágrafo único – Em projeto em que não há a figura do Representante do Escritório de Projetos, o gerente do projeto deve reportar diretamente ao Coordenador do Escritório de Projetos.",Sim,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 7º São atribuições dos membros da equipe de projetos:
I – executar as atribuições e atividades designadas pelo gerente do projeto, primando pela qualidade dos serviços executados;
II – reportar ao gerente do projeto o andamento das atividades.  ",Não é item de conformidade,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 8º Em todos os órgãos da Justiça do Trabalho será fomentada a cultura da gestão de projetos e estabelecida uma política de projetos arrimada nas diretrizes desta Resolução, para suporte à implementação da gestão estratégica.",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
"Art. 8º Em todos os órgãos da Justiça do Trabalho será fomentada a cultura da gestão de projetos e estabelecida uma política de projetos arrimada nas diretrizes desta Resolução, para suporte à implementação da gestão estratégica.",Não,Resolução nº 97/2012 - CSJT,CSJT,Secretaria de Governança e Gestão Estratégica
